# id|name|family|tier|biome indices (biomes.tsv order)|exclusive|mode|authored 12-block room graph; /=row .=void
# h pitched house; M mansion; s classroom; S school hall; K keep; T battle tower; D vaulted dungeon;
# U sewer; B bunker; F aircraft fuselage; W wing; C cell mast; G sealed glass habitat; A arch;
# P backroom gate; = street/bridge; o courtyard; q crypt; 2/3/4/6/8 occupied storeys.
# 62 exclusive commissions, one for each current biome.
blackgutter_chain_liftworks|Blackgutter Chain Liftworks and Underchasm Cells|prison|4|38|true|buried|EE.../EEXX./.E.X./.EEX./...X./.XXX./.XZE./.VEE./..V..
frostcrown_ninth_meridian|Frostcrown Ninth-Meridian Monastery|observatory|5|39|true|surface|..OvvvO../.vvHHHvv./OvZZHZZvO/.vHaaaHv./OvZZHZZvO/.vvHHHvv./..OvvvO../...YYY.../..QkQkQ../...QQQ.../....t....
ringfall_processional_vault|Ringfall Processional Vault of the Ashen Kings|catacomb|5|40|true|buried|QkQ.QkQ./QQQ.QQQ./.QHHHQ../.ZHaHZ../.QHHHQ../QQQ.QQQ./QkQQQkQ./...Q..../..QQ.../...t....
last_ember_bell_monastery|Last Ember Bell Monastery and Choir Crypt|monastery|5|41|true|surface|..k..../.HHH.../YHlHY../YHlHY../ZHHHZ../.QaQ.../QQcQQ../.QQQ.../..H....
drowned_oath_tide_scriptorium|Drowned Oath Tide Scriptorium|archive|4|42|true|underwater|ZHZ.../ZHZQ../IHIQ../IHHH../IwHwI./IQHQI./.QHQ../..i...
listening_pines_tape_vault|Listening Pines Tape Vault and Buried Chapel|signal|3|43|true|buried|pZp../plp../ZllZ./.JlJ./.cH../.QHQ./..h..
bloodroot_sawmill_ossuary|Bloodroot Sawmill Ossuary|mortuary|4|44|true|buried|EccE../EEcEE./.QcQ../QQcQQ./.QcQ../..Z.../.tZt../..h...
boomtown_midnight_subway|Boomtown Midnight Subway and Municipal Lockup|metro|4|45|true|buried|pRRRp../.RVR.../XRVRX../XRVRX../.RRR.../.EJE.../..JV.../...V...
deadward_hydrotherapy_cells|Deadward Hydrotherapy Cells and Dissection Theatre|infirmary|4|46|true|buried|JwJwJ../JwJwJ../XJlJX../XXlXX../.ccc.../.ZcZ.../.ZZZ.../..V....
unburied_siege_catacombs|Unburied Siege Catacombs and Ballista Workshops|catacomb|5|47|true|buried|tQttQt/tQQQQt/.QEEQ./.QbbQ./tQQQQt/tQttQt/..c.../.ttt../..t...
possessed_orchard_presshouse|Possessed Orchard Presshouse and Root Ossuary|mortuary|3|48|true|buried|gEg.../gEg.../cEcQ../cQcQ../.QQQ../.YQY../..h.../.hh...
endless_night_terminal|Endless Night Terminal and Telephone Catacombs|metro|4|49|true|buried|pRRp.../pRRpZ../.VV.Z../RRRRR../R.l.R../RRRRR../..E..../.JXJ.../..V....
mirrorward_observation_lab|Mirrorward Observation Lab and Interview Rooms|research|4|50|true|buried|LJlJL./L.P.L./LLPLL./JPLPJ./LLPLL./..Z.../.XZ.../.VV...
kandarian_watch_abbey|Kandarian Watch Abbey and Hunters' Ossuary|monastery|4|51|true|surface|tHkHt./tHaHt./YaaaY./YHaHY./.HHH../.QZQ../..Z.../.hhh../..h...
grinning_hollow_mask_theatre|Grinning Hollow Mask Theatre and Prop Vaults|auditorium|4|52|true|buried|llPll./l.P.l./llPll./cZPZc./.PPP../..E.../.JXJ../..V.../..h...
limbo_unfinished_scriptorium|Limbo Unfinished Scriptorium and Quiet Cloister|archive|4|53|true|surface|ZHZHZ./Z.H.Z./ZZHZZ./.HaH../YaaaY./YHHHY./.QcQ../..Q...
lust_wind_lens_abbey|Lust Wind-Lens Abbey and Pendulum Galleries|observatory|5|54|true|surface|OvvO..../v..vO.../vmmvv.../OvvO..../..Hv.../..HvO../.YHY.../..k....
gluttony_rendering_cistern|Gluttony Rendering Cistern and Carrion Kitchens|cistern|4|55|true|buried|cEcEc../cEEEc../wEIEw../wEIEw../.III.../QIcIQ../.cIc.../..V....
greed_assay_catacombs|Greed Assay Catacombs and Counting Galleries|excavation|5|56|true|buried|eEZZEe/eEZZEe/.QQQQ./.QkkQ./.QZZQ./.QQQQ./..XX../..Vm../...V..
wrath_ferrymen_lock|Wrath Ferrymen's Lock and Drowned Cells|harbor|5|57|true|underwater|iIXXIi./iIXXIi./.IEEI../iiIIii./iI..Ii./iIIIIi./..cc.../.QQQ.../..i....
heresy_censer_catacombs|Heresy Censer Catacombs and Broken Seminary|catacomb|5|58|true|buried|bQbQb./QQQQQ./QkQkQ./.QcQ../ZQHQZ./.QHQ../..H.../.HH.../..t...
violence_thorn_infirmary|Violence Thorn Infirmary and Penitents' Abbey|infirmary|4|59|true|surface|tJJt../tJHt../YHHY../YaaY../XXHX../XQHX../.QHQ../..t...
fraud_counterfeit_archive|Fraud Counterfeit Archive and Tribunal Cells|archive|5|60|true|buried|ZXXZXXZ./ZZZ.ZZZ./.ZlllZ../.ZlPlZ../.ZlllZ../ZZZ.ZZZ./ZXXZXXZ./...E.../..VV.../...V...
treachery_frozen_meridian|Treachery Frozen Meridian and Witness Crypt|observatory|5|61|true|buried|OQOQO./OQQQO./.ZQZ../QZIZQ./QQIQQ./.cIc../..I.../.XX.../..V...
# Shared minor ruins (tiers I/II): short detours with recognizable purposes, not full district footprints.
metro_signal_hut|Metro Signal Hut and Track Stub|metro|1|1,18,22,27,45,49|false|surface|pR/ER/.R
metro_ticket_crypt|Metro Ticket Hall and Platform Crypt|metro|2|1,2,10,18,22,32,45,49|false|buried|VRR/Z.R/ZRR/.V.
rail_water_tower_pump|Rail Water-Tower Pump House|cistern|1|12,18,20,25,27,45|false|surface|IE/ER/.R
canal_lockkeepers_recess|Canal Lockkeepers' Recess|harbor|1|0,5,7,13,14,30,35,42,55,57|false|surface|iI./.Ii/..i
salt_customs_watch|Salt Customs Watch and Bond Store|harbor|2|0,5,11,14,30,37,57|false|surface|tii/t.i/tii/..i
marsh_filter_shed|Marsh Filter Shed|cistern|1|7,13,29,30,35,42,55|false|surface|IIE/.wE/..i
fallen_bell_hermitage|Fallen Bell Hermitage|monastery|1|9,16,33,34,37,41,43,51,53|false|surface|Ha./.aY/.h.
wayside_bone_chapel|Wayside Bone Chapel|catacomb|2|8,22,33,36,40,41,47,53,58,59,61|false|buried|QHQ/Q.Q/QQQ/..c
orchard_press_ruin|Orchard Press and Seed Shed|conservatory|1|9,21,29,43,44,48,51|false|surface|gE./.Eg/.hh
broken_glass_potting_house|Broken-Glass Potting House|conservatory|1|4,9,10,16,21,29,34,43,44,48,50|false|surface|gag/.a./.Jh
roadside_triage_bay|Roadside Triage Bay|infirmary|1|2,4,6,12,16,24,26,43,46,50,59|false|surface|Jt/J./JJ
abandoned_autopsy_cottage|Abandoned Autopsy Cottage|mortuary|2|4,16,43,44,46,48,50,51,52|false|buried|cJc/ZZ./.V.
surveyors_wind_station|Surveyors' Wind Station|observatory|2|3,6,11,15,17,19,25,38,39,54,60,61|false|surface|Ovm/..m/..t
meridian_milestone|Meridian Milestone and Map Shelter|observatory|1|3,6,17,20,23,27,37,39,54,56,61|false|surface|mvv/.v./.m.
excavators_shoring_camp|Excavators' Shoring Camp|excavation|1|3,17,20,24,25,28,38,40,56,60|false|surface|eem/e../Et.
kiln_workers_refuge|Kiln Workers' Refuge|foundry|2|18,25,28,36,40,45,47,56,58|false|surface|bEb/.E./tEt/.t.
abandoned_assay_office|Abandoned Assay Office|archive|2|8,20,22,23,25,27,31,56,60|false|buried|ZmZ/ZE./.Et
listening_post_recess|Listening Post Recess|signal|1|11,12,15,16,17,19,24,27,43,49,50|false|buried|pEp/..J/..V
telephone_battery_house|Telephone Battery House|signal|2|1,2,10,11,15,18,26,32,45,49|false|surface|pEp/E../pV./.V.
quarantine_sample_depot|Quarantine Sample Depot|research|2|4,12,13,14,16,19,24,29,46,50|false|buried|LJ/JJ/EX/.V
storm_drain_bath|Storm-Drain Bath and Boiler|bathhouse|1|0,1,5,7,10,13,30,35,42,46,55,57|false|buried|wE./wIw/..V
roadside_pilgrim_bath|Roadside Pilgrim Bath|bathhouse|2|9,21,33,34,37,41,51,53,59|false|surface|wHw/.a./Yah/..h
cemetery_receiving_house|Cemetery Receiving House|mortuary|1|4,8,22,33,40,41,43,46,53,58,61|false|surface|cQc/.Q./.h.
crypt_scribes_stair|Crypt Scribes' Stair|archive|2|8,22,31,33,39,40,41,53,58,60,61|false|buried|ZQ./.QQ/.QZ/..V
watchkeepers_sally_port|Watchkeepers' Sally Port|barracks|2|3,12,16,20,27,28,33,37,39,47,51,59|false|surface|tXt/t.t/ttt/.m.
quarry_pay_window|Quarry Pay Window and Holding Cells|prison|1|18,20,23,25,28,31,38,56,60|false|surface|Xm/XX/.e
midway_mask_kiosk|Midway Mask Kiosk and Prop Store|auditorium|1|10,23,31,32,45,49,52|false|surface|jlj/..Z/..h
school_broadcast_booth|School Broadcast Booth and Assembly Ruin|auditorium|2|2,4,6,10,26,32,46,50,52,53|false|surface|plJ/.lJ/.VV
open_air_salvage_exchange|Open-Air Salvage Exchange|market|1|1,12,18,20,21,22,23,26,27,32,45,49|false|surface|jij/.i./.jt
wind_caravan_shelter|Wind Caravan Shelter|market|2|3,17,20,23,25,27,37,38,39,54,56,60|false|surface|jvm/.v./tvj/..t
lost_reliquary_stair|Lost Reliquary Stair and Votive Yard|reliquary|2|8,9,16,33,34,36,37,40,41,42,47,51,53,58,59,61|false|surface|ak/Qa/.h
flood_markers_boathouse|Flood-Markers' Boathouse|harbor|1|0,5,7,11,13,14,30,35,42,55,57|false|surface|imi/i../ii.
# Shared medium and major expeditions. Affinities group coast, industrial, civic, woodland and sacred sites.
metro_crossline_interchange|Metro Crossline Interchange and Civil Shelter|metro|4|1,2,10,18,22,26,32,45,49|false|buried|..pR.../RRRRRR./R.VV.R./RRVVRR./..RJ.../.YRJY../..VV...
metro_abandoned_freight_loop|Metro Abandoned Freight Loop|metro|3|12,18,20,22,24,25,27,28,45,56|false|buried|RRRRRE/R.E..R/R.EE.R/R.JX.R/RRRRRR/...V../..VV..
metro_memorial_terminal|Metro Memorial Terminal and Catacomb Platforms|metro|5|1,8,18,22,33,40,45,49,58|false|buried|QRQ.QRQ./RRR.RRR./.RVVVR../QZVlVZQ./.RVVVR../RRR.RRR./QRQVQRQ./...J..../..VV....
metro_coastal_pressure_station|Metro Coastal Pressure Station|metro|4|0,5,7,11,14,30,35,42,57|false|underwater|IRRRI../IE.EI../IRVRI../.IRI.../.JRJ.../..R..../.iVi.../..i....
catacomb_seven_burial_aisles|Catacomb of Seven Burial Aisles|catacomb|4|8,22,33,36,37,40,41,47,53,58,59,61|false|buried|QcQcQcQ/QQQQQQQ/Q.Z.Z.Q/QQQkQQQ/..Q.Q../..QQQ../...H.../..HH...
catacomb_procession_loop|Catacomb Procession Loop and Embalming House|catacomb|3|4,8,33,34,40,41,43,44,46,48,53,58|false|buried|QQQQQ/Q...Q/Qcc.Q/Q.cZQ/QQQQQ/..H../..h..
catacomb_drowned_bell|Catacomb of the Drowned Bell|catacomb|4|0,5,7,13,30,35,37,42,55,57|false|underwater|QHQ.../QHQI../QHHI../.QQI../.QIIQ./.QQQQ./...i..
cistern_three_pressure_wells|Cistern of Three Pressure Wells|cistern|4|0,5,7,13,14,20,24,30,35,42,55,57|false|buried|III.III/IEIIIEI/IIIEIII/...E.../..III../..IEI../..III../...V...
cistern_civic_filter_hall|Civic Filter Hall and Reservoir Archive|cistern|3|1,2,5,6,7,10,22,26,30,45,46,49|false|buried|IEIEI./IIIII./ZIVIZ./.IVI../.JVJ../..V.../.VV...
research_cryo_annex|Research Cryo Annex and Isolation Galleries|research|4|6,12,15,17,19,24,26,29,39,46,50,61|false|buried|LJLJL../J.L.J../LLLLL../.LXLJ../.LXLJ../..E..../.EEV.../...V...
research_containment_spokes|Research Containment Spokes|research|5|12,15,16,17,19,24,29,50|false|buried|..LJL.../.LLLLL../LJLELJL./.LEIEL../LJLELJL./.LLLLL../..XXX.../...V....
research_marsh_sampling_dome|Marsh Sampling Dome and Tide Lab|research|3|0,5,13,14,29,30,35,42,55,57|false|underwater|gLLg./LwwL./LIIL./gLLg./.EI../.iI../..i..
monastery_four_seasons|Monastery of the Four Silent Seasons|monastery|4|9,16,21,33,34,37,39,41,51,53,59|false|surface|kHYHk./HaaaH./ZaHaZ./YaaaY./kHYHk./..Q.../.QcQ../..H...
monastery_cliff_scriptorium|Cliff Scriptorium and Wind Cloister|monastery|4|3,8,17,33,34,37,38,39,40,41,54,60|false|surface|Ovv.../vZYH../vZHH../OvaY../..aY../.HHH../.QkQ../..t...
monastery_pilgrim_refectory|Pilgrim Refectory and Herb Garden|monastery|3|9,16,21,29,34,37,43,48,51,53|false|surface|gYHYg../gYHYg../.aaa.../ZHaHYZ./.HHH.../..c..../.hch...
observatory_broken_ecliptic|Observatory of the Broken Ecliptic|observatory|5|3,6,11,15,17,19,25,31,38,39,54,60,61|false|surface|OvvvO../v.m.v../vmmmv../OvvvO../..L..../.LLL.../.ZLZ.../..t....
observatory_polar_survey|Polar Survey Observatory and Weather Archive|observatory|3|6,11,15,39,54,61|false|surface|OmO../vZv../vZv../OtO../.ttt./.JtJ./..t..
foundry_bell_casting_court|Bell-Casting Court and Workers' Barracks|foundry|4|18,25,28,36,40,45,47,56,58|false|surface|bEbEb./bbEbb./tEEEt/t.E.t/ttEtt/..k../.tkt.
foundry_underground_furnace|Underground Furnace and Assay Galleries|foundry|4|17,19,24,25,28,36,38,47,56,58,60|false|buried|bEbbE../bE.bE../EEEEE../.ZXZ.../.ZXZ.../..E..../.tVt.../..V....
infirmary_ward_garden|Ward Garden and Hydrotherapy Pavilion|infirmary|3|2,4,6,9,10,26,29,43,46,50,59|false|surface|JwJwJ./JaaaJ./lagal/JaaaJ/JcJcJ/..Z../..V..
infirmary_quarantine_catacomb|Quarantine Catacomb and Pathology Vault|infirmary|4|4,12,16,19,24,43,44,46,50,55,59|false|buried|cJcJc./J.L.J./JJLJJ./.LLL../.XcX../.QcQ../..V.../.JV...
archive_debt_tribunal|Archive of the Debt Tribunal|archive|4|1,2,8,22,23,26,31,45,49,53,56,60|false|buried|ZlZlZ./ZlllZ./XlVlX./XVVVX./.mVm../..Z.../.ZZ.../..V...
archive_mirror_atlas|Mirror Atlas Library and Listening Rooms|archive|4|8,10,15,17,31,43,46,49,50,52,54,60|false|buried|ZPZZZ./ZP.PZ./ZPPPZ./ZZZPZ./.lll../.mZm../..V.../..J...
conservatory_inverted_orchard|Inverted Orchard Conservatory and Root Vault|conservatory|4|9,16,21,29,34,43,44,48,50,51|false|buried|ggLgg../g.L.g../ggLgg../.YLY.../.cLc.../QQZQQ../..Z..../..V....
harbor_ferrymens_exchange|Ferrymen's Exchange and Bonded Vault|harbor|3|0,5,7,11,13,14,30,35,37,42,57|false|surface|iijiij/ijjjji/.jVj../.ZVZ../..I.../.II.../..i...
harbor_submerged_drydock|Submerged Drydock and Salvage Works|harbor|4|0,5,14,30,35,42,55,57|false|underwater|iiEii./i.E.i./iLLLi./i.L.i./iiEii./..I.../.XIX../..i...
barracks_siege_hospital|Siege Hospital and Sally-Port Cells|barracks|4|12,16,27,28,33,37,39,40,47,51,59|false|surface|tJJt../tXXt../tEEt../ttttt./.Q.Q../.QQQ../..t...
excavation_sunken_assay|Sunken Assay Pit and Survey Galleries|excavation|3|3,17,20,24,25,28,38,40,56,60|false|buried|eeemm./e..mm./eZZZE./eeZEE./..e.../.tet../..V...
auditorium_last_broadcast|Last Broadcast Auditorium and Signal Vault|auditorium|4|1,2,10,11,15,23,31,32,43,45,49,52|false|buried|pllp../llll../lVVlZ./JVVJZ./..E.../.pEp../..V...
bathhouse_penitent_springs|Penitent Springs and Reliquary Baths|bathhouse|3|5,7,9,13,30,33,34,37,41,42,53,55,57,59|false|surface|wHwHw./w.I.w./IIkII./w.I.w./wHwHw./..Y.../.YYY../..h...
market_caravan_serai|Caravan Serai and Buried Counting Rooms|market|3|1,12,20,21,22,23,26,27,31,32,37,45,56,60|false|surface|tjjjt./jYaYj./jYaYj./jZZZj./tjjjt./..m.../.tmt../..t...
reliquary_three_witnesses|Reliquary of the Three Witnesses|reliquary|5|8,9,16,33,34,36,37,39,40,41,42,47,51,53,54,58,59,61|false|surface|kHaHk./.HaH../.ZaZ../.HaH../..k.../.QcQ../.QQQ../..H...
viridian_tide_reactor|Viridian Tide Reactor and Storm Tower|research|4|24|true|surface|T=R=V./T=E=V./T===L./.E=I../.E=I../..H...
bloodroot_sawmill_keep|Bloodroot Sawmill Keep and Log Barracks|foundry|4|44|true|surface|tY=Ht./tY=Ht./====E./bI=Eb./bI=Eb./..T=../..tt..
endless_night_signal_citadel|Endless Night Signal Citadel|signal|4|49|true|surface|T=p=T./pR=Rp./=====./pV=Vp./T=H=T./..p=../..tt..
grinning_hollow_amusement_hospital|Grinning Hollow Amusement Hospital|auditorium|4|52|true|surface|lJ=lJ./lP=Pl./=====./jI=Ij./lH=lH./..p=../..tt..
